PERMNO,date,TICKER,COMNAM,CUSIP,PRC
58683,20150630,LUV,SOUTHWEST AIRLINES CO,84474110,33.09000
58683,20150731,LUV,SOUTHWEST AIRLINES CO,84474110,36.20000
58683,20150831,LUV,SOUTHWEST AIRLINES CO,84474110,36.70000
58683,20150930,LUV,SOUTHWEST AIRLINES CO,84474110,38.04000
58683,20151030,LUV,SOUTHWEST AIRLINES CO,84474110,46.29000
58683,20151130,LUV,SOUTHWEST AIRLINES CO,84474110,45.88000
58683,20151231,LUV,SOUTHWEST AIRLINES CO,84474110,43.06000
58683,20160129,LUV,SOUTHWEST AIRLINES CO,84474110,37.62000
58683,20160229,LUV,SOUTHWEST AIRLINES CO,84474110,41.95000
58683,20160331,LUV,SOUTHWEST AIRLINES CO,84474110,44.80000
58683,20160429,LUV,SOUTHWEST AIRLINES CO,84474110,44.61000
58683,20160531,LUV,SOUTHWEST AIRLINES CO,84474110,42.48000
58683,20160630,LUV,SOUTHWEST AIRLINES CO,84474110,39.21000
58683,20160729,LUV,SOUTHWEST AIRLINES CO,84474110,37.01000
58683,20160831,LUV,SOUTHWEST AIRLINES CO,84474110,36.88000
58683,20160930,LUV,SOUTHWEST AIRLINES CO,84474110,38.89000
58683,20161031,LUV,SOUTHWEST AIRLINES CO,84474110,40.05000
58683,20161130,LUV,SOUTHWEST AIRLINES CO,84474110,46.61000
58683,20161230,LUV,SOUTHWEST AIRLINES CO,84474110,49.84000
58683,20170131,LUV,SOUTHWEST AIRLINES CO,84474110,52.31000
58683,20170228,LUV,SOUTHWEST AIRLINES CO,84474110,57.80000
58683,20170331,LUV,SOUTHWEST AIRLINES CO,84474110,53.76000
58683,20170428,LUV,SOUTHWEST AIRLINES CO,84474110,56.22000
58683,20170531,LUV,SOUTHWEST AIRLINES CO,84474110,60.09000
58683,20170630,LUV,SOUTHWEST AIRLINES CO,84474110,62.14000
58683,20170731,LUV,SOUTHWEST AIRLINES CO,84474110,55.51000
58683,20170831,LUV,SOUTHWEST AIRLINES CO,84474110,52.14000
58683,20170929,LUV,SOUTHWEST AIRLINES CO,84474110,55.98000
58683,20171031,LUV,SOUTHWEST AIRLINES CO,84474110,53.86000
